week_ending_date,Hokkaido_Observed,Aomori_Observed,Iwate_Observed,Miyagi_Observed,Akita_Observed,Yamagata_Observed,Fukushima_Observed,Ibaraki_Observed,Tochigi_Observed,Gunma_Observed,Saitama_Observed,Chiba_Observed,Tokyo_Observed,Kanagawa_Observed,Niigata_Observed,Toyama_Observed,Ishikawa_Observed,Fukui_Observed,Yamanashi_Observed,Nagano_Observed,Gifu_Observed,Shizuoka_Observed,Aichi_Observed,Mie_Observed,Shiga_Observed,Kyoto_Observed,Osaka_Observed,Hyogo_Observed,Nara_Observed,Wakayama_Observed,Tottori_Observed,Shimane_Observed,Okayama_Observed,Hiroshima_Observed,Yamaguchi_Observed,Tokushima_Observed,Kagawa_Observed,Ehime_Observed,Kochi_Observed,Fukuoka_Observed,Saga_Observed,Nagasaki_Observed,Kumamoto_Observed,Oita_Observed,Miyazaki_Observed,Kagoshima_Observed,Okinawa_Observed,Japan_Observed,Hokkaido_Estimated,Aomori_Estimated,Iwate_Estimated,Miyagi_Estimated,Akita_Estimated,Yamagata_Estimated,Fukushima_Estimated,Ibaraki_Estimated,Tochigi_Estimated,Gunma_Estimated,Saitama_Estimated,Chiba_Estimated,Tokyo_Estimated,Kanagawa_Estimated,Niigata_Estimated,Toyama_Estimated,Ishikawa_Estimated,Fukui_Estimated,Yamanashi_Estimated,Nagano_Estimated,Gifu_Estimated,Shizuoka_Estimated,Aichi_Estimated,Mie_Estimated,Shiga_Estimated,Kyoto_Estimated,Osaka_Estimated,Hyogo_Estimated,Nara_Estimated,Wakayama_Estimated,Tottori_Estimated,Shimane_Estimated,Okayama_Estimated,Hiroshima_Estimated,Yamaguchi_Estimated,Tokushima_Estimated,Kagawa_Estimated,Ehime_Estimated,Kochi_Estimated,Fukuoka_Estimated,Saga_Estimated,Nagasaki_Estimated,Kumamoto_Estimated,Oita_Estimated,Miyazaki_Estimated,Kagoshima_Estimated,Okinawa_Estimated,Japan_Estimated,Hokkaido_95Upper,Aomori_95Upper,Iwate_95Upper,Miyagi_95Upper,Akita_95Upper,Yamagata_95Upper,Fukushima_95Upper,Ibaraki_95Upper,Tochigi_95Upper,Gunma_95Upper,Saitama_95Upper,Chiba_95Upper,Tokyo_95Upper,Kanagawa_95Upper,Niigata_95Upper,Toyama_95Upper,Ishikawa_95Upper,Fukui_95Upper,Yamanashi_95Upper,Nagano_95Upper,Gifu_95Upper,Shizuoka_95Upper,Aichi_95Upper,Mie_95Upper,Shiga_95Upper,Kyoto_95Upper,Osaka_95Upper,Hyogo_95Upper,Nara_95Upper,Wakayama_95Upper,Tottori_95Upper,Shimane_95Upper,Okayama_95Upper,Hiroshima_95Upper,Yamaguchi_95Upper,Tokushima_95Upper,Kagawa_95Upper,Ehime_95Upper,Kochi_95Upper,Fukuoka_95Upper,Saga_95Upper,Nagasaki_95Upper,Kumamoto_95Upper,Oita_95Upper,Miyazaki_95Upper,Kagoshima_95Upper,Okinawa_95Upper,Japan_95Upper,Hokkaido_95Lower,Aomori_95Lower,Iwate_95Lower,Miyagi_95Lower,Akita_95Lower,Yamagata_95Lower,Fukushima_95Lower,Ibaraki_95Lower,Tochigi_95Lower,Gunma_95Lower,Saitama_95Lower,Chiba_95Lower,Tokyo_95Lower,Kanagawa_95Lower,Niigata_95Lower,Toyama_95Lower,Ishikawa_95Lower,Fukui_95Lower,Yamanashi_95Lower,Nagano_95Lower,Gifu_95Lower,Shizuoka_95Lower,Aichi_95Lower,Mie_95Lower,Shiga_95Lower,Kyoto_95Lower,Osaka_95Lower,Hyogo_95Lower,Nara_95Lower,Wakayama_95Lower,Tottori_95Lower,Shimane_95Lower,Okayama_95Lower,Hiroshima_95Lower,Yamaguchi_95Lower,Tokushima_95Lower,Kagawa_95Lower,Ehime_95Lower,Kochi_95Lower,Fukuoka_95Lower,Saga_95Lower,Nagasaki_95Lower,Kumamoto_95Lower,Oita_95Lower,Miyazaki_95Lower,Kagoshima_95Lower,Okinawa_95Lower,Japan_95Lower
25oct2020,27,12,6,9,2,3,3,11,3,5,34,23,48,35,10,3,3,3,3,5,7,12,27,8,4,12,39,27,5,3,5,2,8,10,4,3,3,5,4,23,0,3,4,6,2,5,4,483,17,5,5,8,4,4,6,9,6,7,20,18,34,23,7,3,3,2,3,6,6,11,20,5,4,6,25,16,4,3,2,3,5,8,4,2,3,4,3,15,3,4,5,4,4,5,5,349,24,8,9,12,8,7,11,14,11,11,28,25,45,31,12,6,6,5,6,11,11,17,27,9,8,10,34,23,7,6,4,5,8,13,8,4,6,7,6,22,5,7,9,7,8,9,8,401,10,1,2,3,1,1,2,5,2,3,13,11,23,15,3,1,1,0,0,2,2,6,12,2,1,2,16,10,1,1,0,0,1,4,1,0,0,1,0,8,0,1,2,1,1,2,1,299
01nov2020,26,3,3,6,4,2,8,9,8,9,29,22,48,42,11,3,4,1,2,9,9,15,34,5,6,6,42,22,2,3,2,4,5,10,3,2,5,4,1,18,4,3,4,4,8,7,7,484,16,4,5,8,4,4,7,9,6,7,20,18,33,22,8,3,3,2,3,6,6,11,19,5,4,6,24,17,4,3,2,2,5,8,4,2,3,4,3,14,3,4,5,4,4,5,4,343,23,8,8,12,7,7,11,14,10,11,28,25,45,31,12,6,6,5,6,10,10,16,27,9,8,11,33,23,7,6,4,5,9,12,8,4,6,7,6,21,6,7,9,7,8,9,8,396,10,1,1,3,1,1,3,4,2,3,12,11,22,14,3,0,1,0,0,2,2,5,12,2,1,2,16,10,1,1,0,0,1,3,1,0,0,1,0,8,0,1,1,1,1,2,1,292
08nov2020,20,3,7,8,5,2,4,14,6,7,32,26,49,26,6,2,3,3,1,9,6,9,21,6,4,3,33,13,5,3,3,2,3,11,1,5,2,9,1,18,3,4,7,2,3,5,3,418,16,4,5,8,4,4,7,8,6,7,20,18,34,23,7,3,3,3,3,6,6,11,19,5,4,6,25,17,4,3,2,2,5,8,4,2,3,4,3,15,3,4,5,4,4,6,5,346,23,8,8,12,7,8,11,13,10,11,28,26,46,31,12,6,6,5,6,11,10,16,27,9,8,11,33,24,8,6,4,5,8,13,8,4,6,7,6,22,6,8,9,8,8,10,8,398,10,1,1,3,1,1,2,4,2,3,12,11,23,15,3,0,1,0,0,2,2,5,12,2,1,2,16,10,1,0,0,0,1,4,1,0,0,1,0,8,0,1,2,1,1,2,1,297
15nov2020,17,3,6,12,2,4,3,5,7,11,22,25,42,34,12,5,4,1,5,8,6,13,20,3,8,5,29,18,4,4,3,1,8,9,6,3,1,8,5,21,3,4,9,6,3,4,3,435,16,4,5,7,4,4,7,8,6,7,19,18,33,23,7,3,3,3,3,6,6,11,19,6,4,6,24,17,5,3,2,2,5,8,4,2,2,4,3,15,3,4,5,4,4,6,4,338,23,7,8,12,7,7,11,12,10,11,27,25,44,32,12,6,6,6,5,10,10,16,26,9,8,10,33,24,8,6,4,4,9,13,8,4,5,7,6,22,6,8,8,7,7,10,8,390,10,1,1,3,1,1,2,3,2,3,12,11,22,15,3,0,1,0,0,2,2,5,12,2,1,2,16,10,1,0,0,0,1,4,1,0,0,1,0,8,0,1,1,1,1,2,1,290
22nov2020,18,5,6,6,3,1,6,17,6,10,11,19,48,27,14,3,6,0,5,3,2,15,26,4,5,6,28,13,5,4,2,5,4,11,4,3,0,6,2,23,1,9,8,3,6,5,8,422,16,4,5,8,4,4,6,8,6,6,20,18,32,22,7,3,3,3,3,6,6,11,19,6,4,6,24,17,5,3,2,2,5,8,5,2,3,3,3,14,3,4,5,4,4,6,4,336,23,7,8,13,7,7,11,12,10,10,27,25,44,31,12,6,6,5,5,11,10,17,26,10,8,10,33,24,8,6,4,5,8,13,8,4,5,6,6,21,6,7,9,7,7,10,7,388,9,1,1,3,1,1,2,3,2,2,12,11,22,14,3,0,1,0,0,2,2,6,12,2,1,2,16,10,1,0,0,0,1,4,1,0,0,1,0,8,0,1,2,1,1,2,1,288
29nov2020,11,10,3,8,1,1,8,7,6,4,26,24,40,39,9,3,3,2,3,7,1,15,21,6,7,6,32,20,4,5,1,1,2,10,5,0,4,6,3,15,5,3,3,4,4,6,2,406,15,4,5,8,4,4,6,8,6,6,19,17,33,23,7,3,3,3,2,7,5,11,18,5,4,6,24,17,4,3,2,2,5,8,5,2,3,3,2,14,3,4,5,4,4,6,4,330,21,7,8,12,7,7,10,12,10,10,27,24,45,31,11,6,6,5,5,11,10,16,26,9,8,10,32,23,8,6,4,5,8,12,8,4,6,6,5,20,6,7,9,7,7,10,7,382,8,1,1,3,1,1,2,3,2,2,12,10,22,15,3,1,1,0,0,3,2,6,12,2,1,2,16,10,1,0,0,0,1,3,1,0,0,1,0,7,0,1,2,1,1,2,1,281
06dec2020,18,7,6,12,1,4,5,17,7,7,34,23,46,37,7,6,4,2,1,10,6,15,19,7,1,10,36,12,9,3,2,2,4,6,4,1,4,4,1,14,1,3,4,7,3,8,3,443,14,4,4,7,3,4,6,7,6,6,19,18,32,22,7,3,3,3,2,6,5,10,18,5,4,6,23,16,4,3,2,2,5,7,4,2,3,3,2,13,3,4,5,4,4,5,4,319,21,7,7,12,6,7,11,12,10,10,27,25,43,31,11,6,6,5,5,10,10,16,25,9,8,10,32,23,8,5,4,5,8,12,8,4,6,6,5,19,6,7,9,7,7,9,7,370,8,1,1,3,1,1,2,3,2,2,12,11,21,14,3,1,0,0,0,2,2,5,11,2,1,2,15,10,1,0,0,0,1,3,1,0,0,1,0,7,0,1,2,1,1,2,1,270
13dec2020,12,6,3,8,4,4,7,8,6,4,18,21,35,33,9,8,5,3,2,3,6,12,25,3,6,9,39,20,10,1,1,1,6,10,3,3,2,8,0,9,2,6,2,2,2,2,7,396,14,4,4,7,3,4,7,7,6,7,19,19,31,21,6,4,3,2,2,6,5,10,18,5,4,6,23,15,4,3,2,2,5,7,4,2,3,3,2,13,3,4,5,4,3,5,4,315,20,7,7,12,6,7,11,12,10,11,26,26,43,29,11,7,6,5,5,10,9,16,25,9,7,10,31,21,8,5,4,5,8,12,8,4,5,6,5,19,6,7,8,7,7,9,7,366,8,1,1,3,1,1,2,3,2,3,11,12,20,14,2,1,0,0,0,2,2,5,11,2,1,2,15,9,1,0,0,0,1,3,1,0,0,1,0,7,0,1,1,1,1,2,1,268
20dec2020,18,4,5,5,4,4,5,10,3,10,14,13,35,22,5,1,2,1,0,11,8,6,19,6,6,4,30,16,2,4,3,5,5,8,1,4,2,7,0,11,2,6,3,3,2,4,3,342,14,4,4,7,4,4,6,8,6,7,19,19,32,21,6,4,3,2,2,6,5,11,18,5,4,6,23,15,4,3,2,2,5,7,4,2,3,4,0,13,3,4,5,4,4,5,4,319,21,7,7,12,7,7,11,12,11,11,27,26,43,30,10,7,6,5,5,11,9,16,26,9,7,10,31,22,8,5,4,5,9,12,8,4,5,6,0,20,6,7,8,7,7,9,7,369,8,1,1,3,1,1,2,3,2,3,12,12,21,14,2,1,0,0,0,2,2,6,11,2,1,2,15,9,1,0,0,0,1,3,1,0,0,1,0,7,0,1,1,1,1,2,1,272
27dec2020,16,3,4,2,4,2,4,18,8,6,10,22,35,32,9,4,5,2,3,9,3,14,16,3,5,6,30,20,5,1,3,3,3,7,2,2,2,5,4,16,3,2,4,4,2,2,4,369,14,4,4,8,3,3,6,8,6,7,20,18,31,21,6,4,3,2,2,7,5,11,19,5,4,6,23,15,4,3,2,2,5,7,4,2,3,3,2,13,2,3,5,4,4,5,4,316,21,7,8,12,6,6,11,12,11,11,27,26,43,29,10,7,6,5,5,11,9,16,26,9,7,10,31,21,8,5,4,5,8,11,8,4,5,6,5,19,5,6,8,7,7,9,7,365,8,1,1,3,0,1,2,3,2,3,12,11,21,14,2,1,0,0,0,3,2,5,12,2,1,2,15,9,1,0,0,0,1,3,1,0,0,1,0,7,0,1,1,1,1,2,1,270
03jan2021,9,2,4,2,3,2,4,6,12,9,28,19,45,26,7,3,0,2,0,7,6,8,16,7,4,12,24,11,2,4,1,2,1,5,1,2,3,3,4,13,3,5,4,3,1,5,4,344,14,4,4,8,3,4,6,8,6,6,19,18,32,21,6,4,3,2,2,7,5,10,20,5,4,5,24,15,4,3,2,2,4,7,4,2,3,3,2,13,2,4,5,4,4,5,4,323,21,7,7,12,6,7,11,13,11,10,27,25,43,29,10,7,6,5,4,11,10,16,27,9,8,10,33,21,8,5,4,5,8,12,7,5,6,6,5,20,5,7,8,7,7,9,7,374,8,1,1,3,1,1,2,4,2,2,12,11,21,14,2,1,0,0,0,3,2,5,12,2,1,2,16,9,1,0,0,0,1,3,1,0,0,1,0,7,0,1,1,1,1,2,1,274
10jan2021,15,3,2,6,2,5,5,8,5,5,25,16,35,30,10,3,3,1,2,5,5,15,19,6,2,5,34,22,5,6,1,0,4,4,1,0,3,6,3,21,1,5,2,2,5,3,1,367,15,4,4,8,4,4,7,9,7,6,20,19,34,22,6,4,3,2,2,7,5,10,19,5,4,6,25,15,5,3,2,2,5,7,4,3,3,4,2,13,2,4,5,4,4,6,4,330,22,7,8,12,7,7,11,13,11,11,28,26,46,30,10,7,6,5,5,11,10,15,27,9,8,10,33,22,8,5,4,4,9,11,8,5,6,7,5,20,5,7,8,7,7,10,8,385,8,1,1,3,1,1,2,4,3,2,12,12,23,14,2,1,0,0,0,3,2,5,12,2,1,2,16,9,1,0,0,0,1,3,1,0,0,1,0,7,0,1,1,1,1,2,1,278
17jan2021,14,10,3,7,1,5,9,12,8,4,19,16,42,32,8,2,1,1,2,1,7,10,28,8,6,7,27,15,6,4,0,3,8,8,4,0,2,3,1,18,2,2,3,3,5,5,8,390,15,4,4,8,4,3,7,9,7,6,21,19,33,21,6,4,3,2,3,7,5,11,19,5,4,6,24,15,4,3,2,2,5,8,4,0,3,4,3,14,2,4,5,4,4,6,4,330,22,7,7,12,7,6,11,13,11,10,29,26,45,29,10,7,5,5,5,11,9,16,26,9,8,10,33,22,8,5,4,4,8,12,8,0,6,7,5,21,5,7,8,7,7,10,8,384,9,1,1,3,1,1,3,4,3,2,13,12,22,14,2,1,0,0,0,3,2,5,12,2,1,2,16,9,1,0,0,0,1,3,1,0,0,1,0,7,0,1,1,1,1,2,1,280
24jan2021,22,1,2,9,1,1,3,9,1,9,19,24,46,25,8,6,4,1,2,6,9,7,18,12,7,5,31,29,4,5,2,1,7,9,8,3,2,7,1,19,1,5,4,3,7,8,7,420,16,4,5,8,4,4,7,9,7,6,21,18,35,22,7,4,3,2,3,7,6,11,20,6,4,6,25,15,4,3,0,2,5,7,4,3,3,4,3,14,3,4,5,4,4,6,4,338,23,7,8,12,7,7,12,14,11,11,29,26,46,30,11,7,6,5,5,11,10,16,27,10,8,10,34,21,8,6,0,4,8,12,8,5,6,7,5,21,6,7,8,7,8,10,8,389,9,1,1,3,1,1,2,4,3,2,13,11,24,14,3,1,0,0,0,3,2,6,13,2,1,2,16,9,1,0,0,0,1,3,1,0,0,1,0,8,0,1,1,1,1,2,1,289
31jan2021,19,3,5,7,2,4,5,13,9,9,26,22,50,30,10,4,5,4,3,5,8,13,18,8,3,6,39,17,4,2,2,2,2,10,1,0,2,3,2,15,7,4,8,1,2,3,4,421,16,4,5,8,4,4,6,10,6,6,21,18,36,23,7,3,3,2,3,7,6,11,20,6,4,6,26,16,4,3,2,2,4,8,4,0,3,4,3,15,3,4,5,4,4,6,4,346,23,7,8,12,7,7,11,15,11,11,29,25,49,31,11,7,5,5,5,12,11,17,28,10,8,10,35,22,8,6,4,4,8,12,8,0,7,7,6,22,6,7,9,7,8,10,7,396,9,1,1,3,1,1,2,5,3,2,14,11,25,15,3,1,0,0,0,3,2,6,13,2,1,2,17,9,1,0,0,0,1,3,1,0,1,1,0,8,0,1,2,1,1,2,1,298
07feb2021,23,7,2,5,2,3,10,7,5,7,21,20,47,19,8,7,1,2,1,13,10,12,23,6,5,6,22,9,5,5,1,2,4,10,4,1,3,3,6,12,2,1,5,5,1,3,3,379,16,4,5,9,4,4,7,10,6,7,22,18,38,24,7,3,3,2,3,7,6,12,21,6,5,6,27,16,4,3,2,2,5,8,5,0,4,4,3,15,3,4,5,4,4,6,4,352,23,7,8,13,7,7,11,15,10,11,30,26,51,32,11,7,5,5,5,12,11,17,29,10,8,10,37,22,8,6,4,5,8,12,9,0,7,7,6,22,6,8,9,7,8,10,7,406,9,1,1,4,1,1,2,5,2,3,14,11,26,16,3,1,0,0,0,3,2,6,14,2,1,2,19,9,1,0,0,0,1,3,2,0,1,1,0,8,0,1,2,1,1,2,1,302
14feb2021,11,4,7,5,1,8,5,12,7,9,18,14,39,19,8,2,6,1,1,8,3,4,23,4,4,9,30,14,6,1,1,1,4,14,4,3,5,6,3,22,2,3,4,8,6,4,3,376,16,4,5,8,4,4,7,9,6,7,21,19,39,24,7,4,3,2,3,7,6,12,21,6,5,6,27,16,4,3,2,2,5,8,5,3,4,4,3,15,3,4,6,4,4,7,4,357,23,7,9,13,7,7,11,15,10,11,30,27,52,33,12,7,5,5,6,12,11,18,28,10,8,11,36,22,7,6,4,5,9,12,8,5,7,8,5,23,6,8,9,7,8,11,7,414,9,1,1,4,1,1,3,5,2,3,14,12,27,16,3,1,0,0,0,3,2,6,13,2,1,2,18,9,1,1,0,0,2,3,1,0,1,1,0,9,0,1,2,1,1,3,1,303
21feb2021,13,5,6,6,4,2,6,13,8,7,31,21,47,31,8,5,4,1,3,6,6,8,28,8,5,14,26,19,4,7,0,2,4,16,3,5,3,4,5,19,2,7,8,4,5,4,3,446,16,4,5,8,3,4,7,10,6,7,22,20,39,25,8,4,3,2,3,7,6,12,20,6,5,6,27,16,4,3,0,2,5,8,5,2,4,5,2,16,3,4,6,4,4,7,4,363,23,7,9,13,6,7,11,15,10,12,30,27,52,34,12,7,5,5,6,12,10,18,28,10,8,11,36,23,7,6,0,5,9,13,9,5,7,8,5,23,6,8,10,7,8,11,8,421,10,1,2,3,1,1,3,5,2,3,14,12,27,16,3,1,0,0,1,3,2,7,13,2,1,2,18,10,1,1,0,0,2,3,2,0,1,1,0,9,0,1,2,1,1,3,1,309
28feb2021,18,5,1,9,6,3,5,11,7,10,22,21,49,31,9,1,2,1,6,8,10,14,23,5,8,5,45,20,1,3,2,2,9,5,6,3,3,4,3,21,4,6,1,2,6,5,4,445,16,5,5,8,4,4,7,9,6,8,22,20,38,25,8,4,3,3,3,8,7,12,20,6,5,7,27,15,4,3,0,3,5,8,5,2,4,5,3,16,3,4,6,4,4,6,4,363,23,8,9,12,7,7,12,14,9,12,30,28,51,34,13,7,6,5,6,12,11,18,27,10,8,11,37,22,8,6,0,5,9,12,9,5,7,8,5,23,6,7,10,8,8,10,8,421,10,1,2,3,1,1,3,5,2,3,14,13,27,16,4,1,0,0,0,3,2,7,13,2,1,2,18,9,1,1,0,0,2,3,2,0,1,1,0,9,0,1,2,1,1,2,1,309
07mar2021,19,8,6,11,5,7,13,8,11,8,26,18,42,29,10,6,3,2,5,6,9,9,26,10,6,6,31,18,4,4,2,1,7,9,6,3,3,6,2,18,2,3,4,1,3,9,4,449,17,5,5,9,4,4,7,9,6,8,22,22,40,26,8,4,3,3,3,8,7,13,22,6,5,7,28,16,5,3,2,3,6,8,5,2,4,5,2,16,3,4,6,5,5,6,4,379,24,8,9,14,7,7,12,15,10,12,31,30,53,35,13,7,6,5,6,12,12,19,30,10,9,12,38,22,9,6,4,6,10,12,9,5,7,8,5,24,6,8,10,8,8,10,8,435,10,1,2,4,1,1,3,5,2,3,14,14,28,17,4,1,1,0,0,3,3,7,14,2,1,3,19,9,1,1,0,0,2,3,2,0,1,1,0,9,0,1,2,1,1,2,1,327
14mar2021,14,5,8,7,1,6,6,16,6,6,14,23,37,24,7,3,0,4,4,10,9,12,31,8,3,8,29,23,4,4,1,5,8,15,4,1,3,4,2,14,0,8,3,5,3,5,5,418,17,5,5,9,4,4,8,9,6,8,22,22,41,27,8,4,3,3,3,8,7,13,22,6,5,7,28,16,5,4,2,3,6,8,5,2,4,5,3,17,3,4,6,4,4,6,5,387,24,9,9,14,8,7,13,14,10,13,31,30,53,36,13,7,6,6,6,12,12,19,29,10,8,12,38,23,10,7,4,6,10,13,9,5,7,8,6,24,6,8,10,8,8,10,8,444,10,2,2,4,1,1,3,4,2,4,14,14,29,18,4,1,1,0,0,3,3,7,14,2,1,3,19,10,2,1,0,1,2,4,2,0,1,1,0,10,0,1,2,1,1,2,1,333
21mar2021,25,5,6,7,7,7,5,11,1,1,19,20,53,38,11,4,4,6,0,7,5,11,29,5,2,9,25,22,2,5,1,6,9,13,6,1,3,6,2,26,3,2,8,5,9,4,6,462,17,5,5,9,4,4,8,9,6,8,22,23,39,27,9,4,3,3,3,8,6,12,22,6,5,7,28,16,5,4,2,3,6,8,5,2,3,4,3,17,3,5,6,4,4,6,5,387,24,9,9,14,8,7,13,14,10,13,31,31,52,36,14,7,6,7,6,12,11,18,29,10,8,12,37,23,10,7,4,6,11,13,9,5,6,8,6,24,5,8,10,8,8,10,8,445,11,2,2,4,1,1,4,4,2,4,14,15,27,18,4,1,1,1,0,3,2,7,14,2,1,3,19,10,2,1,0,0,2,4,2,0,1,1,0,10,0,1,2,1,1,2,1,331
28mar2021,14,5,3,4,5,2,5,9,6,6,20,29,44,22,12,5,5,1,1,5,6,6,21,6,3,7,31,30,5,4,0,1,1,14,2,3,4,2,1,14,2,3,4,4,7,5,4,393,17,5,6,9,4,4,8,9,7,8,22,23,38,26,9,4,3,3,3,7,6,11,21,6,5,7,27,16,6,3,0,3,6,8,5,2,3,5,3,16,3,4,6,4,4,6,5,382,24,9,9,13,8,8,13,14,11,13,30,31,50,35,13,7,6,7,6,12,10,17,28,10,9,12,37,23,10,6,0,5,10,13,9,5,6,8,6,24,5,8,10,8,8,10,8,442,11,2,2,4,1,1,4,4,3,4,14,15,26,17,4,1,1,1,0,3,2,6,13,2,1,3,18,10,2,1,0,0,2,4,2,0,1,1,0,9,0,1,2,1,1,2,1,325
04apr2021,25,3,6,10,2,8,7,16,11,9,28,22,42,34,15,3,5,6,5,11,9,14,24,4,6,8,37,20,8,6,1,1,6,13,10,0,2,6,3,31,4,2,3,3,4,6,6,505,17,5,6,9,5,4,8,9,7,8,22,23,37,26,8,4,3,3,3,7,6,11,21,6,5,7,27,17,6,3,0,3,6,8,5,2,3,5,3,16,3,4,6,4,4,5,4,378,25,9,9,14,8,8,13,14,11,13,30,31,50,35,13,8,6,7,6,12,10,17,28,10,8,12,37,23,10,6,0,5,10,13,9,5,6,8,6,23,5,8,10,8,8,9,8,438,10,2,2,4,1,1,4,4,3,4,14,15,26,17,4,1,1,1,0,3,2,6,13,2,1,3,18,10,2,1,0,0,2,3,2,0,1,1,0,9,0,1,2,1,1,2,1,322
11apr2021,20,2,1,15,6,0,7,13,4,7,16,23,43,34,7,3,7,2,1,2,4,18,17,6,2,12,32,14,2,4,1,3,5,9,2,3,2,2,1,20,0,3,6,4,4,9,3,401,17,5,5,9,4,4,8,9,7,8,22,23,38,25,8,4,3,3,3,7,6,11,20,5,4,7,28,16,5,4,0,3,5,8,5,2,3,5,3,16,3,5,6,4,4,5,4,375,25,9,9,14,8,8,13,14,11,13,30,31,51,34,13,7,6,6,6,12,10,16,28,9,8,12,37,23,10,7,0,5,9,12,8,5,6,8,6,23,5,8,10,8,8,9,8,431,10,2,2,4,1,1,3,4,3,4,14,15,27,16,4,1,1,0,0,3,2,6,13,2,1,3,19,10,2,1,0,0,2,3,1,0,1,1,0,9,0,1,2,1,1,2,1,321
18apr2021,12,7,4,13,3,3,3,9,2,5,29,22,42,17,11,2,3,2,2,6,4,14,17,7,5,3,32,17,6,2,0,7,12,4,4,1,3,2,2,16,1,0,8,2,6,5,5,382,17,5,5,9,5,4,8,9,7,8,22,21,39,25,8,4,3,3,3,7,6,11,21,6,5,7,28,17,5,4,0,3,5,8,4,2,3,5,3,16,3,5,6,4,4,6,5,377,25,9,9,14,8,8,13,14,11,13,30,30,53,35,13,8,6,6,6,12,10,16,29,10,8,12,38,24,10,7,0,5,9,12,8,4,6,9,6,23,6,8,11,7,8,10,8,437,11,2,2,4,1,1,3,4,3,4,14,14,27,17,3,1,0,1,0,3,2,6,14,2,1,2,19,11,2,1,0,0,2,3,1,0,1,2,0,9,0,1,2,1,1,2,1,321
25apr2021,17,9,2,6,2,5,7,9,10,8,26,23,54,29,7,3,2,1,8,7,4,9,21,8,7,6,39,16,3,3,5,1,5,10,5,4,0,9,1,19,1,5,5,2,2,4,5,434,17,5,5,9,4,4,7,9,7,8,21,22,39,25,8,4,3,3,3,8,6,11,20,6,4,6,29,17,5,4,2,2,5,8,4,2,3,5,3,16,3,4,7,3,4,6,5,371,23,9,9,13,7,8,12,14,11,13,29,30,52,35,12,7,6,6,6,13,11,16,28,10,8,11,39,24,9,7,5,5,9,13,8,4,6,9,6,23,6,8,11,6,8,10,8,431,10,2,2,4,1,1,3,4,3,4,13,14,26,16,3,1,0,0,1,3,2,6,13,2,1,2,20,10,2,1,0,0,2,3,1,0,0,2,0,9,0,1,3,1,1,2,1,315
02may2021,19,10,5,8,6,4,5,7,7,2,33,19,42,28,11,2,3,3,4,5,6,5,18,8,3,7,22,17,3,7,1,4,9,14,3,3,4,5,3,12,3,4,10,1,3,5,6,409,17,5,5,9,4,4,7,9,7,8,21,21,39,25,8,4,3,3,3,7,6,11,21,6,4,7,30,17,5,3,2,2,5,8,4,2,3,5,2,15,3,4,6,4,4,6,4,367,23,8,9,13,7,8,11,14,11,12,29,29,52,35,13,7,6,6,6,12,10,17,29,10,8,11,40,23,9,7,5,5,9,12,8,4,6,9,5,23,6,7,10,7,8,10,7,429,10,1,2,4,1,1,3,4,3,3,13,14,26,16,3,1,0,0,1,3,2,6,13,2,1,2,20,10,2,1,0,0,2,3,1,0,0,2,0,8,0,1,2,1,1,2,1,310
09may2021,19,7,7,6,4,1,3,10,9,8,15,18,42,26,10,1,4,2,2,7,4,11,14,3,4,3,21,12,4,5,2,0,7,7,2,0,1,3,2,14,3,6,3,10,5,3,5,355,17,5,5,8,4,4,7,9,6,8,22,21,42,25,8,4,3,2,3,8,6,11,21,6,5,7,30,17,5,3,2,3,5,8,4,2,3,5,3,15,3,4,6,3,5,6,4,373,25,9,9,13,7,7,12,14,11,13,30,29,55,35,13,8,6,5,6,12,11,17,30,10,8,12,41,24,9,6,5,5,9,13,8,4,6,8,5,23,6,7,10,6,9,10,8,436,10,2,2,4,1,1,3,4,2,4,14,14,29,16,4,1,1,0,1,3,2,6,14,2,1,3,21,11,1,1,0,0,2,4,1,0,1,1,0,9,0,1,2,1,1,2,1,315
16may2021,15,10,4,7,3,7,6,5,7,8,27,17,37,25,10,7,4,1,2,7,9,16,28,9,3,8,28,16,7,4,2,0,7,11,4,5,3,3,2,11,2,4,5,1,3,3,2,405,17,5,5,8,4,4,7,9,6,8,21,21,41,25,8,4,3,3,3,8,7,12,21,6,4,7,31,17,5,3,2,3,5,8,5,2,3,5,3,15,3,4,6,3,5,6,4,375,25,9,9,13,7,7,12,14,10,13,30,29,55,34,13,7,6,5,6,12,11,17,29,10,8,12,41,24,10,6,4,5,10,13,8,4,6,8,6,23,5,7,10,6,9,10,8,436,10,2,2,4,1,1,3,4,2,4,13,13,29,16,4,1,1,0,1,3,2,6,14,2,1,2,21,11,1,1,0,0,2,4,1,0,0,1,0,9,0,1,2,1,1,2,1,318
